
315964.94414, 3,  -0.205,  9.286,  2.704, 4,  -0.066, -0.037,  0.014, 5,  -9.260,  7.030, 16.750 ,  0.0
  
315969.61410, 3,   1.627,  8.412, -3.469, 4,  -0.108, -1.269,  0.974, 5,   4.992,  6.156,-19.736 ,  0.009989999991375953
  
315969.62411, 3,   1.804,  8.388, -3.669, 4,  -0.073, -1.234,  1.014, 5,   4.381,  6.054,-18.940 ,  0.010009999969042838
  
315969.63410, 3,   1.950,  8.510, -3.840, 4,  -0.063, -1.225,  1.039, 5,   4.381,  6.054,-18.940 ,  0.009990000049583614
  
315969.64411, 3,   2.175,  8.531, -3.858, 4,  -0.066, -1.223,  1.025, 5,   3.510,  6.473,-18.809 ,  0.010009999969042838
  
315969.65410, 3,   2.411,  8.629, -3.888, 4,  -0.096, -1.216,  0.990, 5,   3.510,  6.473,-18.809 ,  0.009989999991375953
  
315969.66410, 3,   2.571,  8.692, -3.926, 4,  -0.147, -1.229,  0.945, 5,   3.395,  6.343,-19.413 ,  0.010000000009313226
  
315969.67411, 3,   2.443,  8.672, -3.925, 4,  -0.195, -1.248,  0.900, 5,   3.395,  6.343,-19.413 ,  0.010010000027250499
  
315969.68410, 3,   2.253,  8.483, -3.810, 4,  -0.221, -1.228,  0.883, 5,   3.328,  6.698,-20.246 ,  0.009989999991375953
  
315969.69410, 3,   2.406,  8.358, -3.827, 4,  -0.234, -1.193,  0.907, 5,   3.328,  6.698,-20.246 ,  0.010000000009313226
  
315969.70411, 3,   2.807,  8.315, -3.707, 4,  -0.245, -1.179,  0.948, 5,   3.196,  6.776,-19.106 ,  0.010009999969042838
  
315969.71409, 3,   3.282,  8.315, -3.456, 4,  -0.251, -1.157,  0.971, 5,   3.196,  6.776,-19.106 ,  0.009980000031646341
  
315969.72412, 3,   3.642,  8.243, -3.335, 4,  -0.241, -1.115,  0.965, 5,   2.979,  6.895,-19.193 ,  0.010030000004917383
  
315969.73410, 3,   3.717,  8.157, -3.217, 4,  -0.207, -1.066,  0.970, 5,   2.979,  6.895,-19.193 ,  0.00997999997343868
  
315969.74410, 3,   3.553,  8.193, -3.092, 4,  -0.160, -1.021,  0.998, 5,   1.580,  6.438,-18.761 ,  0.010000000009313226
  
315969.75410, 3,   3.448,  8.352, -2.952, 4,  -0.127, -0.955,  1.043, 5,   1.580,  6.438,-18.761 ,  0.010000000009313226
  
315969.76410, 3,   3.709,  8.550, -3.000, 4,  -0.141, -0.876,  1.084, 5,   2.466,  7.242,-19.247 ,  0.009999999951105565
  
315969.77410, 3,   3.906,  8.817, -2.984, 4,  -0.165, -0.826,  1.107, 5,   2.466,  7.242,-19.247 ,  0.010000000009313226
  
315969.78411, 3,   4.004,  8.987, -2.917, 4,  -0.196, -0.764,  1.102, 5,   2.027,  7.274,-19.396 ,  0.010010000027250499
  
315969.79409, 3,   4.118,  9.026, -2.910, 4,  -0.227, -0.708,  1.080, 5,   2.027,  7.274,-19.396 ,  0.00997999997343868
  
315969.80411, 3,   4.210,  9.013, -2.877, 4,  -0.248, -0.674,  1.051, 5,   2.291,  7.774,-18.580 ,  0.010020000045187771
  
315969.81410, 3,   4.113,  9.031, -2.915, 4,  -0.262, -0.644,  1.004, 5,   2.291,  7.774,-18.580 ,  0.009989999991375953
  
315969.82410, 3,   4.161,  8.916, -2.856, 4,  -0.272, -0.646,  0.947, 5,   1.512,  8.020,-18.401 ,  0.010000000009313226
  
315969.83411, 3,   4.403,  8.717, -2.756, 4,  -0.292, -0.646,  0.899, 5,   1.512,  8.020,-18.401 ,  0.010009999969042838
  
315969.84410, 3,   4.726,  8.653, -2.480, 4,  -0.313, -0.605,  0.861, 5,   1.832,  7.763,-19.174 ,  0.009989999991375953
  
315969.85411, 3,   4.990,  8.679, -2.284, 4,  -0.329, -0.533,  0.828, 5,   1.832,  7.763,-19.174 ,  0.010010000027250499
  
315969.86410, 3,   5.244,  8.659, -2.168, 4,  -0.309, -0.445,  0.816, 5,   1.951,  8.270,-18.804 ,  0.009989999991375953
  
315969.87411, 3,   5.395,  8.586, -2.225, 4,  -0.274, -0.383,  0.824, 5,   1.951,  8.270,-18.804 ,  0.010009999969042838
  
315969.88411, 3,   5.385,  8.527, -2.217, 4,  -0.226, -0.325,  0.845, 5,   2.236,  8.832,-18.272 ,  0.010000000009313226
  
315969.89410, 3,   5.307,  8.467, -2.207, 4,  -0.193, -0.265,  0.860, 5,   2.236,  8.832,-18.272 ,  0.009989999991375953
  
315969.90410, 3,   5.276,  8.504, -2.172, 4,  -0.189, -0.226,  0.860, 5,   1.681,  8.166,-19.319 ,  0.010000000009313226
  
315969.91415, 3,   5.422,  8.546, -2.051, 4,  -0.205, -0.198,  0.780, 5,   1.681,  8.166,-19.319 ,  0.010050000040791929
  
315969.92411, 3,   5.671,  8.553, -1.918, 4,  -0.220, -0.184,  0.675, 5,   1.820,  8.174,-18.099 ,  0.009959999995771796
  
315969.93410, 3,   5.878,  8.523, -1.812, 4,  -0.209, -0.175,  0.545, 5,   1.820,  8.174,-18.099 ,  0.009989999991375953
  
315969.94410, 3,   6.132,  8.422, -1.751, 4,  -0.174, -0.146,  0.412, 5,   2.040,  8.538,-19.092 ,  0.010000000009313226
  
315969.95410, 3,   6.245,  8.331, -1.761, 4,  -0.115, -0.093,  0.286, 5,   2.040,  8.538,-19.092 ,  0.009999999951105565
  
315969.96410, 3,   6.358,  8.311, -1.690, 4,  -0.057, -0.009,  0.182, 5,   1.989,  8.506,-18.843 ,  0.010000000009313226
  
315969.97410, 3,   6.361,  8.319, -1.895, 4,  -0.010,  0.046,  0.102, 5,   1.989,  8.506,-18.843 ,  0.010000000009313226
  
315969.98410, 3,   6.094,  8.375, -1.985, 4,   0.019,  0.091,  0.050, 5,   1.931,  8.443,-18.638 ,  0.010000000009313226
  
315969.99410, 3,   5.868,  8.498, -2.192, 4,   0.037,  0.113,  0.003, 5,   1.931,  8.443,-18.638 ,  0.010000000009313226
  
315970.00410, 3,   5.867,  8.546, -2.242, 4,   0.043,  0.097, -0.068, 5,   2.100,  8.300,-18.800 ,  0.010000000009313226
  
315970.01411, 3,   5.934,  8.471, -2.176, 4,   0.044,  0.115, -0.161, 5,   2.100,  8.300,-18.800 ,  0.010009999969042838
  
315970.02411, 3,   6.026,  8.394, -2.064, 4,   0.033,  0.196, -0.238, 5,   1.800,  8.500,-18.800 ,  0.010000000009313226
  
315970.03411, 3,   6.037,  8.418, -1.931, 4,   0.002,  0.315, -0.287, 5,   1.800,  8.500,-18.800 ,  0.010000000009313226
  
315970.04410, 3,   5.860,  8.522, -1.945, 4,  -0.006,  0.453, -0.313, 5,   1.600,  8.700,-18.900 ,  0.009989999991375953
  
315970.05409, 3,   5.489,  8.578, -2.060, 4,   0.027,  0.554, -0.320, 5,   1.600,  8.700,-18.900 ,  0.009989999991375953
  
315970.06409, 3,   5.144,  8.441, -2.109, 4,   0.074,  0.612, -0.302, 5,   1.400,  8.800,-18.900 ,  0.010000000009313226
  
315970.07408, 3,   4.992,  8.238, -2.138, 4,   0.118,  0.657, -0.282, 5,   1.400,  8.800,-18.900 ,  0.009989999991375953
  
315970.08409, 3,   4.985,  8.121, -2.162, 4,   0.166,  0.702, -0.273, 5,   1.200,  8.900,-18.800 ,  0.010010000027250499
  
315970.09409, 3,   4.925,  8.260, -2.193, 4,   0.198,  0.740, -0.293, 5,   1.200,  8.900,-18.800 ,  0.010000000009313226
  
315970.10409, 3,   4.770,  8.399, -2.060, 4,   0.187,  0.822, -0.324, 5,   1.000,  9.000,-18.900 ,  0.009999999951105565
  
315970.11410, 3,   4.737,  8.362, -1.991, 4,   0.117,  0.938, -0.322, 5,   1.000,  9.000,-18.900 ,  0.010010000027250499
  
315970.12421, 3,   4.758,  8.210, -2.014, 4,   0.057,  1.093, -0.289, 5,   0.900,  9.100,-18.800 ,  0.010109999973792583
  
315970.13411, 3,   4.755,  7.994, -1.946, 4,   0.033,  1.257, -0.217, 5,   0.900,  9.100,-18.800 ,  0.00990000000456348
  
315970.14411, 3,   4.738,  7.758, -1.896, 4,   0.064,  1.416, -0.110, 5,   0.800,  9.200,-18.800 ,  0.010000000009313226
  
315970.15411, 3,   4.770,  7.465, -2.024, 4,   0.135,  1.534,  0.023, 5,   0.800,  9.200,-18.800 ,  0.010000000009313226
  
315970.16410, 3,   4.775,  7.219, -1.901, 4,   0.186,  1.671,  0.190, 5,   0.800,  9.200,-18.800 ,  0.009989999991375953
  
315970.17411, 3,   4.733,  7.020, -1.821, 4,   0.195,  1.872,  0.414, 5,   0.800,  9.200,-18.800 ,  0.010010000027250499
  
315970.18410, 3,   4.620,  6.990, -1.743, 4,   0.173,  2.113,  0.686, 5,   0.800,  9.300,-18.800 ,  0.009989999991375953
  
315970.19410, 3,   4.525,  6.999, -1.332, 4,   0.066,  2.434,  0.992, 5,   0.800,  9.300,-18.800 ,  0.010000000009313226
  
315970.20410, 3,   4.618,  7.050, -1.434, 4,  -0.090,  2.728,  1.303, 5,   0.800,  9.300,-18.700 ,  0.009999999951105565
  
315970.21410, 3,   4.830,  7.130, -1.356, 4,  -0.264,  3.000,  1.565, 5,   0.800,  9.300,-18.700 ,  0.010000000009313226
  
315970.22410, 3,   5.249,  7.336, -1.522, 4,  -0.413,  3.183,  1.712, 5,   1.000,  9.400,-18.700 ,  0.010000000009313226
  
315970.23410, 3,   5.623,  7.331, -1.811, 4,  -0.444,  3.226,  1.760, 5,   1.000,  9.400,-18.700 ,  0.010000000009313226
  
315970.24410, 3,   6.075,  7.221, -1.178, 4,  -0.356,  3.276,  1.785, 5,   1.200,  9.400,-18.700 ,  0.010000000009313226
  
315970.25410, 3,   6.226,  6.807, -1.299, 4,  -0.236,  3.386,  1.855, 5,   1.200,  9.400,-18.700 ,  0.010000000009313226
  
315970.26411, 3,   6.412,  6.535, -1.484, 4,  -0.115,  3.449,  1.998, 5,   1.400,  9.400,-18.500 ,  0.010009999969042838
  
315970.27415, 3,   6.634,  6.363, -1.580, 4,   0.092,  3.466,  2.330, 5,   1.400,  9.400,-18.500 ,  0.010040000022854656
  
315970.28411, 3,   6.859,  6.454, -1.508, 4,   0.266,  3.475,  2.599, 5,   1.726,  9.397,-18.291 ,  0.009959999995771796
  
315970.29415, 3,   6.968,  6.686, -1.296, 4,   0.426,  3.503,  2.844, 5,   1.726,  9.397,-18.291 ,  0.010039999964646995
  
315970.30411, 3,   6.908,  7.068, -1.359, 4,   0.537,  3.513,  3.019, 5,   3.682,  8.711,-17.741 ,  0.009960000053979456
  
315970.31408, 3,   6.673,  7.375, -1.428, 4,   0.572,  3.454,  3.100, 5,   3.682,  8.711,-17.741 ,  0.009969999955501407
  
315970.32410, 3,   6.547,  7.446, -1.437, 4,   0.526,  3.358,  3.116, 5,   6.822,  8.006,-16.965 ,  0.010020000045187771
  
315970.33409, 3,   6.738,  7.422, -1.390, 4,   0.404,  3.280,  3.112, 5,   6.822,  8.006,-16.965 ,  0.009989999991375953
  
315970.34411, 3,   6.966,  7.371, -1.334, 4,   0.227,  3.238,  3.105, 5,   9.885,  6.679,-16.146 ,  0.01001999998698011
  
315970.35409, 3,   7.173,  7.296, -1.001, 4,   0.037,  3.180,  3.088, 5,   9.885,  6.679,-16.146 ,  0.00997999997343868
  
315970.36410, 3,   7.309,  7.126, -0.085, 4,  -0.151,  3.191,  3.079, 5,  11.882,  4.980,-13.982 ,  0.010010000027250499
  
315970.37414, 3,   7.220,  6.770,  0.011, 4,  -0.383,  3.296,  3.086, 5,  11.882,  4.980,-13.982 ,  0.010040000022854656
  
315970.38410, 3,   7.262,  6.306, -0.480, 4,  -0.627,  3.309,  3.129, 5,  13.933,  4.402,-13.321 ,  0.009959999995771796
  
315970.39415, 3,   7.471,  6.009, -1.080, 4,  -0.806,  3.122,  3.194, 5,  13.933,  4.402,-13.321 ,  0.010049999982584268
  
315970.40410, 3,   7.683,  6.308, -1.221, 4,  -0.841,  2.780,  3.234, 5,  15.115,  2.970,-11.464 ,  0.009949999977834523
  
315970.41415, 3,   7.910,  6.865, -0.731, 4,  -0.736,  2.394,  3.198, 5,  15.115,  2.970,-11.464 ,  0.010050000040791929
  
315970.42415, 3,   8.101,  7.371,  0.244, 4,  -0.560,  2.080,  3.076, 5,  15.116,  1.562,-10.665 ,  0.009999999951105565
  
315970.43414, 3,   8.082,  7.456,  1.162, 4,  -0.403,  1.910,  2.916, 5,  15.116,  1.562,-10.665 ,  0.009990000049583614
  
315970.44410, 3,   8.067,  7.093,  1.811, 4,  -0.344,  1.835,  2.778, 5,  15.949,  0.154, -9.888 ,  0.009959999995771796
  
315970.45410, 3,   8.029,  6.630,  1.778, 4,  -0.435,  1.800,  2.704, 5,  15.949,  0.154, -9.888 ,  0.009999999951105565
  
315970.46410, 3,   7.897,  6.250,  1.488, 4,  -0.639,  1.734,  2.665, 5,  17.505, -0.931,-10.236 ,  0.010000000009313226
  
315970.47410, 3,   7.745,  6.171,  1.284, 4,  -0.896,  1.671,  2.612, 5,  17.505, -0.931,-10.236 ,  0.010000000009313226
  
315970.48410, 3,   7.774,  6.292,  1.741, 4,  -1.156,  1.596,  2.470, 5,  18.248, -2.016, -9.531 ,  0.010000000009313226
  
315970.49410, 3,   7.892,  6.291,  2.188, 4,  -1.423,  1.528,  2.213, 5,  18.248, -2.016, -9.531 ,  0.010000000009313226
  
315970.50410, 3,   8.115,  5.453,  2.149, 4,  -1.679,  1.387,  1.904, 5,  17.134, -2.954, -8.579 ,  0.010000000009313226
  
315970.51411, 3,   8.146,  4.000,  2.126, 4,  -1.859,  1.181,  1.722, 5,  17.134, -2.954, -8.579 ,  0.010009999969042838
  
315970.52410, 3,   8.320,  3.196,  2.187, 4,  -1.897,  0.930,  1.736, 5,  17.276, -3.524, -8.778 ,  0.009989999991375953
  
315970.53410, 3,   8.939,  3.359,  2.842, 4,  -1.746,  0.645,  1.823, 5,  17.276, -3.524, -8.778 ,  0.010000000009313226
  
315970.54410, 3,   9.469,  3.715,  4.126, 4,  -1.436,  0.487,  1.862, 5,  17.894, -3.784, -8.412 ,  0.010000000009313226
  
315970.55410, 3,   9.607,  3.779,  4.845, 4,  -1.088,  0.431,  1.846, 5,  17.894, -3.784, -8.412 ,  0.010000000009313226
  
315970.56409, 3,   9.295,  3.515,  4.883, 4,  -0.797,  0.339,  1.822, 5,  17.227, -4.316, -9.216 ,  0.009989999991375953
  
315970.57409, 3,   9.167,  2.975,  4.928, 4,  -0.625,  0.262,  1.803, 5,  17.227, -4.316, -9.216 ,  0.010000000009313226
  
315970.58409, 3,   9.459,  2.871,  4.503, 4,  -0.625,  0.212,  1.749, 5,  17.593, -4.803,-10.626 ,  0.010000000009313226
  
315970.59409, 3,   9.725,  2.838,  4.190, 4,  -0.720,  0.179,  1.598, 5,  17.593, -4.803,-10.626 ,  0.010000000009313226
  
315970.60409, 3,   9.805,  2.685,  3.967, 4,  -0.844,  0.130,  1.361, 5,  17.364, -5.032, -9.740 ,  0.009999999951105565
  
315970.61411, 3,   9.949,  2.358,  3.962, 4,  -0.990,  0.022,  1.060, 5,  17.364, -5.032, -9.740 ,  0.010020000045187771
  
315970.62409, 3,  10.145,  2.077,  4.211, 4,  -1.183, -0.058,  0.722, 5,  16.129, -5.241,-10.008 ,  0.00997999997343868
  
315970.63410, 3,  10.353,  1.767,  4.159, 4,  -1.339, -0.056,  0.260, 5,  16.129, -5.241,-10.008 ,  0.010010000027250499
  
315970.64410, 3,  10.436,  1.292,  4.090, 4,  -1.339, -0.098,  0.036, 5,  16.161, -5.261, -9.981 ,  0.009999999951105565
  
315970.65411, 3,  10.483,  0.930,  4.283, 4,  -1.168, -0.127, -0.125, 5,  16.161, -5.261, -9.981 ,  0.010010000027250499
  
315970.66411, 3,  10.539,  0.783,  4.818, 4,  -0.942, -0.063, -0.231, 5,  15.982, -3.874,-10.843 ,  0.010000000009313226
  
315970.67410, 3,  10.538,  0.894,  4.756, 4,  -0.730,  0.004, -0.277, 5,  15.982, -3.874,-10.843 ,  0.009989999991375953
  
315970.68410, 3,  10.405,  0.892,  4.501, 4,  -0.566,  0.088, -0.291, 5,  16.253, -3.894,-10.252 ,  0.010000000009313226
  
315970.69410, 3,  10.177,  0.590,  4.062, 4,  -0.487,  0.171, -0.280, 5,  16.253, -3.894,-10.252 ,  0.010000000009313226
  
315970.70410, 3,   9.772,  0.335,  3.654, 4,  -0.468,  0.166, -0.261, 5,  16.891, -2.613,-13.059 ,  0.009999999951105565
  
315970.71411, 3,   9.474,  0.174,  3.819, 4,  -0.494,  0.189, -0.225, 5,  16.891, -2.613,-13.059 ,  0.010010000027250499
  
315970.72410, 3,   9.577,  0.001,  3.813, 4,  -0.566,  0.182, -0.134, 5,  15.565, -3.274,-10.250 ,  0.009989999991375953
  
315970.73410, 3,   9.576, -0.045,  3.582, 4,  -0.626,  0.113,  0.020, 5,  15.565, -3.274,-10.250 ,  0.010000000009313226
  
315970.74411, 3,   9.273,  0.092,  3.497, 4,  -0.611,  0.013,  0.188, 5,  16.624, -2.658,-11.335 ,  0.010010000027250499
  
315970.75411, 3,   8.845,  0.017,  3.475, 4,  -0.512, -0.102,  0.332, 5,  16.624, -2.658,-11.335 ,  0.009999999951105565
  
315970.76411, 3,   8.478, -0.266,  3.730, 4,  -0.357, -0.179,  0.436, 5,  17.308, -2.006, -8.351 ,  0.010000000009313226
  
315970.77411, 3,   8.424, -0.480,  3.888, 4,  -0.185, -0.207,  0.502, 5,  17.308, -2.006, -8.351 ,  0.010000000009313226
  
315970.78410, 3,   8.544, -0.696,  4.108, 4,   0.015, -0.182,  0.546, 5,  17.102, -2.947, -9.679 ,  0.009989999991375953
  
315970.79410, 3,   8.662, -0.863,  4.268, 4,   0.253, -0.132,  0.571, 5,  17.102, -2.947, -9.679 ,  0.010000000009313226
  
315970.80410, 3,   8.729, -0.476,  4.035, 4,   0.512, -0.117,  0.575, 5,  17.381, -2.633,-10.704 ,  0.010000000009313226
  
315970.81411, 3,   8.758,  0.045,  4.149, 4,   0.721, -0.074,  0.558, 5,  17.381, -2.633,-10.704 ,  0.010009999969042838
  
315970.82410, 3,   8.729,  0.268,  4.043, 4,   0.840, -0.044,  0.525, 5,  16.963, -2.499,-10.410 ,  0.009990000049583614
  
315970.83410, 3,   8.638,  0.334,  3.581, 4,   0.873, -0.078,  0.486, 5,  16.963, -2.499,-10.410 ,  0.009999999951105565
  
315970.84410, 3,   8.475,  0.293,  3.415, 4,   0.861, -0.118,  0.430, 5,  17.369, -3.122,-10.154 ,  0.010000000009313226
  
315970.85410, 3,   8.533,  0.371,  3.644, 4,   0.849, -0.116,  0.326, 5,  17.369, -3.122,-10.154 ,  0.010000000009313226
  
315970.86411, 3,   8.759,  0.351,  3.722, 4,   0.862, -0.109,  0.200, 5,  17.424, -2.886,-10.126 ,  0.010010000027250499
  
315970.87410, 3,   8.765,  0.107,  3.766, 4,   0.854, -0.098,  0.104, 5,  17.424, -2.886,-10.126 ,  0.009989999991375953
  
315970.88410, 3,   8.574,  0.063,  3.534, 4,   0.821, -0.134,  0.054, 5,  17.992, -2.690, -9.412 ,  0.010000000009313226
  
315970.89410, 3,   8.206,  0.400,  3.481, 4,   0.790, -0.179,  0.031, 5,  17.992, -2.690, -9.412 ,  0.009999999951105565
  
315970.90410, 3,   7.936,  0.705,  3.549, 4,   0.755, -0.213,  0.028, 5,  17.771, -3.225, -9.986 ,  0.010000000009313226
  
315970.91411, 3,   8.023,  0.733,  3.423, 4,   0.721, -0.274,  0.045, 5,  17.771, -3.225, -9.986 ,  0.010010000027250499
  
315970.92410, 3,   8.349,  0.391,  3.498, 4,   0.716, -0.330,  0.086, 5,  17.589, -3.165, -9.676 ,  0.009989999991375953
  
315970.93411, 3,   8.278, -0.011,  3.826, 4,   0.746, -0.275,  0.159, 5,  17.589, -3.165, -9.676 ,  0.010009999969042838
  
315970.94410, 3,   8.120, -0.722,  3.637, 4,   0.830, -0.275,  0.314, 5,  17.600, -3.200, -9.500 ,  0.009990000049583614
  
315970.95411, 3,   7.642, -1.482,  2.755, 4,   0.959, -0.498,  0.627, 5,  17.600, -3.200, -9.500 ,  0.010009999969042838
  
315970.96410, 3,   7.227, -1.506,  2.186, 4,   1.110, -0.765,  1.005, 5,  17.700, -3.500, -9.400 ,  0.009989999991375953
  
315970.97410, 3,   8.384,  0.032,  2.480, 4,   1.200, -1.024,  1.289, 5,  17.700, -3.500, -9.400 ,  0.010000000009313226
  
315970.98410, 3,   9.420,  0.602,  3.158, 4,   1.181, -1.115,  1.393, 5,  17.700, -3.800, -9.300 ,  0.010000000009313226
  
315970.99410, 3,  10.056,  0.755,  3.426, 4,   1.127, -1.035,  1.292, 5,  17.700, -3.800, -9.300 ,  0.010000000009313226
  
315971.00417, 3,  10.069,  0.777,  2.959, 4,   1.192, -0.756,  0.895, 5,  17.700, -4.100, -9.200 ,  0.010069999960251153
  
315971.01411, 3,   9.755,  0.947,  2.535, 4,   1.317, -0.596,  0.525, 5,  17.700, -4.100, -9.200 ,  0.00994000001810491
  
315971.02410, 3,   9.525,  1.202,  2.261, 4,   1.421, -0.427,  0.116, 5,  17.800, -4.300, -9.100 ,  0.009989999991375953
  
315971.03411, 3,   9.606,  1.135,  2.191, 4,   1.452, -0.278, -0.274, 5,  17.800, -4.300, -9.100 ,  0.010010000027250499
  
315971.04410, 3,   9.722,  1.130,  2.215, 4,   1.450, -0.129, -0.603, 5,  17.700, -4.500, -9.000 ,  0.009989999991375953
  
315971.05410, 3,   9.741,  1.166,  2.200, 4,   1.462, -0.008, -0.818, 5,  17.700, -4.500, -9.000 ,  0.010000000009313226
  
315971.06410, 3,   9.645,  1.385,  2.288, 4,   1.508,  0.053, -0.914, 5,  17.700, -4.700, -8.900 ,  0.010000000009313226
  
315971.07411, 3,   9.606,  1.530,  2.248, 4,   1.529,  0.037, -0.884, 5,  17.700, -4.700, -8.900 ,  0.010009999969042838
  
315971.08411, 3,   9.589,  1.501,  2.052, 4,   1.500, -0.012, -0.724, 5,  17.600, -4.900, -8.800 ,  0.010000000009313226
  
315971.09410, 3,   9.816,  1.346,  1.861, 4,   1.413, -0.110, -0.470, 5,  17.600, -4.900, -8.800 ,  0.009989999991375953
  
315971.10413, 3,   9.996,  1.287,  1.936, 4,   1.328, -0.204, -0.216, 5,  17.600, -5.000, -8.600 ,  0.010030000004917383
  
315971.11409, 3,  10.029,  1.252,  2.005, 4,   1.298, -0.250, -0.029, 5,  17.600, -5.000, -8.600 ,  0.009959999995771796
  
315971.12409, 3,  10.068,  1.330,  2.066, 4,   1.350, -0.269,  0.042, 5,  17.500, -5.100, -8.500 ,  0.010000000009313226
  
315971.13409, 3,  10.081,  1.423,  2.081, 4,   1.463, -0.256,  0.029, 5,  17.500, -5.100, -8.500 ,  0.010000000009313226
  
315971.14410, 3,  10.065,  1.918,  2.260, 4,   1.622, -0.214, -0.041, 5,  17.500, -5.200, -8.300 ,  0.010009999969042838
  
315971.15409, 3,  10.257,  2.823,  2.363, 4,   1.756, -0.182, -0.127, 5,  17.500, -5.200, -8.300 ,  0.009990000049583614
  
315971.16409, 3,  10.608,  3.456,  2.491, 4,   1.776, -0.157, -0.178, 5,  17.502, -5.265, -8.083 ,  0.009999999951105565
  
315971.17410, 3,  10.939,  3.346,  2.240, 4,   1.655, -0.117, -0.168, 5,  17.502, -5.265, -8.083 ,  0.010010000027250499
  
315971.18436, 3,  11.016,  2.783,  1.877, 4,   1.466, -0.079, -0.077, 5,  17.341, -5.497, -7.650 ,  0.010260000010021031
  
315971.19410, 3,  10.939,  2.113,  1.544, 4,   1.332, -0.088,  0.080, 5,  17.341, -5.497, -7.650 ,  0.00974000000860542
  
315971.20409, 3,  10.849,  1.533,  1.383, 4,   1.318, -0.128,  0.232, 5,  17.453, -5.525, -7.553 ,  0.009989999991375953
  
315971.21410, 3,  10.591,  0.881,  1.240, 4,   1.390, -0.155,  0.312, 5,  17.453, -5.525, -7.553 ,  0.010009999969042838
  
315971.22410, 3,  10.296,  0.456,  1.231, 4,   1.507, -0.135,  0.306, 5,  17.604, -5.787, -6.733 ,  0.010000000009313226
  
315971.23410, 3,  10.102,  0.487,  1.107, 4,   1.685, -0.040,  0.197, 5,  17.604, -5.787, -6.733 ,  0.010000000009313226
  
315971.24410, 3,   9.833,  0.936,  1.069, 4,   1.873,  0.026,  0.004, 5,  17.446, -5.951, -6.511 ,  0.010000000009313226
  
315971.25410, 3,  10.087,  1.557,  0.950, 4,   2.011,  0.084, -0.151, 5,  17.446, -5.951, -6.511 ,  0.010000000009313226
  
315971.26410, 3,  10.446,  2.211,  1.089, 4,   2.074,  0.140, -0.219, 5,  17.718, -6.230, -6.278 ,  0.009999999951105565
  
315971.27410, 3,  10.602,  2.528,  1.132, 4,   2.047,  0.215, -0.184, 5,  17.718, -6.230, -6.278 ,  0.010000000009313226
  
315971.28414, 3,  10.543,  2.853,  0.945, 4,   1.962,  0.251, -0.107, 5,  17.579, -6.461, -5.961 ,  0.010040000022854656
  
315971.29411, 3,  10.244,  3.026,  1.098, 4,   1.903,  0.309, -0.095, 5,  17.579, -6.461, -5.961 ,  0.009970000013709068
  
315971.30425, 3,   9.820,  3.231,  1.123, 4,   1.887,  0.365, -0.142, 5,  17.637, -6.618, -5.538 ,  0.01013999996939674
  
315971.31411, 3,   9.522,  3.306,  1.238, 4,   1.925,  0.423, -0.238, 5,  17.637, -6.618, -5.538 ,  0.00985999999102205
  
315971.32415, 3,   9.261,  3.352,  1.365, 4,   1.978,  0.491, -0.363, 5,  17.560, -6.821, -4.921 ,  0.010040000022854656
  
315971.33410, 3,   9.042,  3.642,  1.484, 4,   2.037,  0.566, -0.501, 5,  17.560, -6.821, -4.921 ,  0.009949999977834523
  
315971.34415, 3,   8.662,  4.041,  1.499, 4,   2.099,  0.640, -0.625, 5,  17.663, -6.845, -5.475 ,  0.010050000040791929
  
315971.35410, 3,   8.375,  4.371,  1.310, 4,   2.123,  0.664, -0.656, 5,  17.663, -6.845, -5.475 ,  0.009949999977834523
  
315971.36415, 3,   8.388,  4.747,  1.143, 4,   2.043,  0.633, -0.536, 5,  17.660, -6.801, -5.213 ,  0.010049999982584268
  
315971.37410, 3,   8.516,  5.137,  1.247, 4,   1.937,  0.521, -0.455, 5,  17.660, -6.801, -5.213 ,  0.009950000036042184
  
315971.38415, 3,   8.596,  5.169,  1.343, 4,   1.850,  0.482, -0.442, 5,  17.402, -7.229, -3.958 ,  0.010049999982584268
  
315971.39410, 3,   8.407,  5.088,  1.597, 4,   1.853,  0.501, -0.534, 5,  17.402, -7.229, -3.958 ,  0.009949999977834523
  
315971.40409, 3,   8.169,  5.131,  1.569, 4,   1.973,  0.541, -0.723, 5,  17.489, -7.133, -3.904 ,  0.009990000049583614
  
315971.41411, 3,   7.869,  5.358,  1.518, 4,   2.194,  0.616, -1.004, 5,  17.489, -7.133, -3.904 ,  0.01001999998698011
  
315971.42415, 3,   7.620,  5.592,  1.337, 4,   2.460,  0.663, -1.294, 5,  17.619, -7.297, -3.636 ,  0.010039999964646995
  
315971.43415, 3,   7.414,  5.952,  1.067, 4,   2.681,  0.631, -1.476, 5,  17.619, -7.297, -3.636 ,  0.010000000009313226
  
315971.44415, 3,   7.410,  6.705,  1.037, 4,   2.768,  0.578, -1.504, 5,  17.565, -7.280, -3.521 ,  0.010000000009313226
  
315971.45410, 3,   7.778,  7.386,  0.875, 4,   2.723,  0.486, -1.460, 5,  17.565, -7.280, -3.521 ,  0.009949999977834523
  
315971.46410, 3,   8.216,  7.913,  0.866, 4,   2.631,  0.415, -1.443, 5,  17.565, -7.535, -3.228 ,  0.010000000009313226
  
315971.47410, 3,   8.074,  8.645,  1.101, 4,   2.573,  0.438, -1.592, 5,  17.565, -7.535, -3.228 ,  0.010000000009313226
  
