
327806.56498, 3,  -1.616,  9.729,  3.245, 4,  -1.967,  0.691, -0.501, 5,   0.600, 12.400, 16.900 ,  0.009959999995771796
  
327806.57499, 3,  -1.808,  9.494,  4.150, 4,  -2.010,  0.415, -0.395, 5,   0.600, 12.400, 16.900 ,  0.010009999969042838
  
327806.58502, 3,  -2.195,  9.173,  5.185, 4,  -1.806,  0.320, -0.214, 5,   0.700, 12.400, 17.000 ,  0.010030000004917383
  
327806.59502, 3,  -2.581,  9.122,  6.029, 4,  -1.449,  0.418, -0.055, 5,   0.700, 12.400, 17.000 ,  0.010000000009313226
  
327806.60501, 3,  -3.019,  8.639,  6.855, 4,  -1.057,  0.652,  0.029, 5,   0.800, 12.300, 17.100 ,  0.009989999991375953
  
327806.61502, 3,  -3.060,  8.205,  6.467, 4,  -0.746,  0.940,  0.095, 5,   0.800, 12.300, 17.100 ,  0.010010000027250499
  
327806.62498, 3,  -2.936,  7.933,  6.124, 4,  -0.570,  1.132,  0.169, 5,   0.900, 12.300, 17.100 ,  0.009959999995771796
  
327806.63499, 3,  -2.714,  7.975,  5.885, 4,  -0.531,  1.123,  0.282, 5,   0.900, 12.300, 17.100 ,  0.010009999969042838
  
327806.64500, 3,  -2.543,  8.125,  5.771, 4,  -0.572,  0.996,  0.440, 5,   1.000, 12.200, 17.200 ,  0.010010000027250499
  
327806.65502, 3,  -2.447,  8.203,  5.871, 4,  -0.598,  0.846,  0.620, 5,   1.000, 12.200, 17.200 ,  0.01001999998698011
  
327806.66501, 3,  -2.264,  8.052,  5.978, 4,  -0.529,  0.756,  0.746, 5,   1.000, 12.200, 17.200 ,  0.009989999991375953
  
327806.67499, 3,  -2.069,  7.730,  6.092, 4,  -0.372,  0.784,  0.783, 5,   1.000, 12.200, 17.200 ,  0.009980000031646341
  
327806.68500, 3,  -1.982,  7.355,  5.959, 4,  -0.217,  0.885,  0.783, 5,   1.100, 12.100, 17.300 ,  0.010009999969042838
  
327806.69506, 3,  -1.684,  7.185,  5.662, 4,  -0.132,  1.015,  0.807, 5,   1.100, 12.100, 17.300 ,  0.01006000000052154
  
327806.70504, 3,  -1.258,  7.281,  5.370, 4,  -0.117,  1.092,  0.854, 5,   1.100, 12.000, 17.300 ,  0.00997999997343868
  
327806.71501, 3,  -1.004,  7.420,  5.266, 4,  -0.140,  1.059,  0.888, 5,   1.100, 12.000, 17.300 ,  0.009970000013709068
  
327806.72500, 3,  -0.824,  7.369,  5.234, 4,  -0.159,  0.990,  0.908, 5,   1.100, 11.900, 17.300 ,  0.009989999991375953
  
327806.73507, 3,  -0.729,  7.195,  5.376, 4,  -0.129,  0.941,  0.904, 5,   1.100, 11.900, 17.300 ,  0.010070000018458813
  
327806.74503, 3,  -0.734,  6.762,  5.334, 4,  -0.063,  0.944,  0.874, 5,   1.000, 11.800, 17.400 ,  0.009959999995771796
  
327806.75505, 3,  -0.769,  6.252,  5.160, 4,   0.023,  1.036,  0.852, 5,   1.000, 11.800, 17.400 ,  0.01001999998698011
  
327806.76500, 3,  -0.731,  5.843,  4.723, 4,   0.099,  1.152,  0.836, 5,   1.000, 11.600, 17.400 ,  0.009950000036042184
  
327806.77501, 3,  -0.443,  5.867,  4.203, 4,   0.125,  1.299,  0.835, 5,   1.000, 11.600, 17.400 ,  0.010009999969042838
  
327806.78501, 3,  -0.136,  6.223,  3.709, 4,   0.081,  1.355,  0.847, 5,   0.900, 11.500, 17.400 ,  0.010000000009313226
  
327806.79506, 3,   0.224,  6.578,  3.399, 4,  -0.041,  1.289,  0.856, 5,   0.900, 11.500, 17.400 ,  0.010049999982584268
  
327806.80500, 3,   0.391,  6.894,  3.541, 4,  -0.174,  1.121,  0.859, 5,   0.800, 11.300, 17.600 ,  0.00994000001810491
  
327806.81506, 3,   0.391,  7.003,  3.867, 4,  -0.270,  0.912,  0.861, 5,   0.800, 11.300, 17.600 ,  0.01006000000052154
  
327806.82500, 3,   0.399,  6.803,  4.247, 4,  -0.297,  0.771,  0.841, 5,   0.566, 11.076, 17.829 ,  0.00994000001810491
  
327806.83502, 3,   0.492,  6.470,  4.729, 4,  -0.250,  0.709,  0.799, 5,   0.566, 11.076, 17.829 ,  0.01001999998698011
  
327806.84502, 3,   0.617,  6.260,  5.120, 4,  -0.187,  0.706,  0.790, 5,   0.157, 10.669, 17.957 ,  0.010000000009313226
  
327806.85506, 3,   0.791,  6.408,  5.425, 4,  -0.153,  0.759,  0.845, 5,   0.157, 10.669, 17.957 ,  0.010039999964646995
  
327806.86500, 3,   1.067,  6.843,  5.744, 4,  -0.139,  0.820,  0.904, 5,  -0.135, 10.389, 18.126 ,  0.00994000001810491
  
327806.87500, 3,   1.459,  7.412,  5.976, 4,  -0.151,  0.908,  0.929, 5,  -0.135, 10.389, 18.126 ,  0.010000000009313226
  
327806.88501, 3,   1.757,  7.881,  6.267, 4,  -0.161,  1.015,  0.917, 5,  -0.531, 10.099, 18.109 ,  0.010010000027250499
  
327806.89501, 3,   1.986,  8.126,  6.348, 4,  -0.161,  1.166,  0.859, 5,  -0.531, 10.099, 18.109 ,  0.009999999951105565
  
327806.90500, 3,   2.082,  8.189,  6.261, 4,  -0.151,  1.366,  0.773, 5,  -0.830,  9.847, 18.277 ,  0.009990000049583614
  
327806.91506, 3,   2.149,  7.945,  5.831, 4,  -0.139,  1.571,  0.675, 5,  -0.830,  9.847, 18.277 ,  0.01006000000052154
  
327806.92500, 3,   2.193,  7.501,  5.355, 4,  -0.112,  1.755,  0.535, 5,  -1.366,  9.538, 18.794 ,  0.00993999995989725
  
327806.93506, 3,   2.218,  7.362,  5.030, 4,  -0.104,  1.874,  0.497, 5,  -1.366,  9.538, 18.794 ,  0.01006000000052154
  
327806.94502, 3,   2.318,  7.664,  4.996, 4,  -0.113,  1.861,  0.483, 5,  -1.530,  9.425, 18.486 ,  0.009959999995771796
  
327806.95501, 3,   2.377,  7.988,  5.234, 4,  -0.146,  1.820,  0.445, 5,  -1.530,  9.425, 18.486 ,  0.009989999991375953
  
327806.96500, 3,   2.434,  8.084,  5.474, 4,  -0.203,  1.814,  0.370, 5,  -2.306,  8.960, 18.501 ,  0.009990000049583614
  
327806.97506, 3,   2.472,  7.847,  5.634, 4,  -0.279,  1.833,  0.290, 5,  -2.306,  8.960, 18.501 ,  0.01006000000052154
  
327806.98500, 3,   2.389,  7.337,  5.443, 4,  -0.343,  1.896,  0.237, 5,  -2.647,  9.071, 18.730 ,  0.00993999995989725
  
327806.99501, 3,   2.319,  6.889,  5.131, 4,  -0.363,  1.943,  0.241, 5,  -2.647,  9.071, 18.730 ,  0.010010000027250499
  
327807.00501, 3,   2.289,  6.881,  4.949, 4,  -0.338,  1.902,  0.310, 5,  -2.830,  8.561, 18.971 ,  0.010000000009313226
  
327807.01501, 3,   2.491,  7.383,  5.309, 4,  -0.286,  1.770,  0.404, 5,  -2.830,  8.561, 18.971 ,  0.009999999951105565
  
327807.02501, 3,   2.740,  8.187,  6.033, 4,  -0.244,  1.621,  0.469, 5,  -3.257,  8.532, 18.965 ,  0.010000000009313226
  
327807.03503, 3,   2.823,  8.825,  6.981, 4,  -0.224,  1.541,  0.461, 5,  -3.257,  8.532, 18.965 ,  0.010020000045187771
  
327807.04502, 3,   2.787,  8.752,  7.371, 4,  -0.238,  1.661,  0.370, 5,  -3.408,  8.695, 18.782 ,  0.009989999991375953
  
327807.05501, 3,   2.648,  8.040,  7.211, 4,  -0.270,  1.869,  0.253, 5,  -3.408,  8.695, 18.782 ,  0.009989999991375953
  
327808.07505, 3,  -1.890, 10.584,  3.806, 4,  -0.102, -3.049, -1.500, 5,  -7.116,  3.185, 18.144 ,  1.0200399999739602
  
327808.08501, 3,  -2.444, 10.545,  3.770, 4,  -0.072, -3.094, -1.534, 5,  -5.878,  3.285, 17.582 ,  0.009959999995771796
  
327808.09501, 3,  -2.838, 10.633,  4.239, 4,  -0.073, -3.341, -1.503, 5,  -5.878,  3.285, 17.582 ,  0.010000000009313226
  
327808.10500, 3,  -3.163, 10.563,  5.053, 4,  -0.071, -3.668, -1.431, 5,  -4.211,  3.470, 19.475 ,  0.009989999991375953
  
327808.11501, 3,  -3.378, 10.350,  6.069, 4,   0.000, -3.891, -1.372, 5,  -4.211,  3.470, 19.475 ,  0.010010000027250499
  
327808.12500, 3,  -3.670, 10.107,  6.924, 4,   0.127, -3.908, -1.342, 5,  -2.483,  4.318, 19.686 ,  0.009989999991375953
  
327808.13501, 3,  -3.909, 10.089,  7.573, 4,   0.264, -3.717, -1.329, 5,  -2.483,  4.318, 19.686 ,  0.010010000027250499
  
327808.14502, 3,  -3.548, 10.215,  7.848, 4,   0.347, -3.366, -1.341, 5,  -1.008,  4.008, 19.288 ,  0.010009999969042838
  
327808.15502, 3,  -3.430, 10.306,  7.360, 4,   0.348, -2.897, -1.386, 5,  -1.008,  4.008, 19.288 ,  0.010000000009313226
  
327808.16500, 3,  -3.834, 10.139,  6.580, 4,   0.309, -2.460, -1.466, 5,  -1.402,  4.276, 19.962 ,  0.00997999997343868
  
327808.17505, 3,  -4.653,  9.319,  5.640, 4,   0.265, -2.166, -1.570, 5,  -1.402,  4.276, 19.962 ,  0.010050000040791929
  
327808.18500, 3,  -5.604,  8.288,  5.278, 4,   0.246, -2.069, -1.647, 5,   0.758,  4.367, 21.543 ,  0.009949999977834523
  
327808.19500, 3,  -6.430,  7.396,  5.601, 4,   0.259, -2.179, -1.592, 5,   0.758,  4.367, 21.543 ,  0.010000000009313226
  
327808.20499, 3,  -6.984,  7.095,  6.208, 4,   0.306, -2.344, -1.385, 5,   1.691,  5.626, 20.485 ,  0.009989999991375953
  
327808.21500, 3,  -7.033,  7.209,  6.966, 4,   0.396, -2.380, -1.088, 5,   1.691,  5.626, 20.485 ,  0.010010000027250499
  
327808.22499, 3,  -6.428,  7.645,  7.381, 4,   0.545, -2.203, -0.787, 5,   2.101,  6.437, 18.541 ,  0.009989999991375953
  
327808.23501, 3,  -5.561,  8.754,  7.324, 4,   0.727, -1.812, -0.526, 5,   2.101,  6.437, 18.541 ,  0.01001999998698011
  
327808.24499, 3,  -4.627,  9.729,  6.671, 4,   0.898, -1.340, -0.352, 5,   2.140,  6.101, 19.743 ,  0.00997999997343868
  
327808.25505, 3,  -3.695, 10.015,  5.628, 4,   1.039, -0.880, -0.302, 5,   2.140,  6.101, 19.743 ,  0.01006000000052154
  
327808.26499, 3,  -3.581,  9.920,  4.399, 4,   1.122, -0.530, -0.361, 5,   2.746,  6.728, 19.222 ,  0.00994000001810491
  
327808.27501, 3,  -4.129,  9.598,  3.371, 4,   1.139, -0.395, -0.457, 5,   2.746,  6.728, 19.222 ,  0.01001999998698011
  
327808.28500, 3,  -4.774,  9.032,  2.860, 4,   1.111, -0.465, -0.526, 5,   4.121,  8.273, 19.273 ,  0.009989999991375953
  
327808.29505, 3,  -5.397,  8.358,  2.630, 4,   1.031, -0.654, -0.516, 5,   4.121,  8.273, 19.273 ,  0.010050000040791929
  
327808.30500, 3,  -5.770,  7.864,  2.708, 4,   0.898, -0.867, -0.434, 5,   3.924,  8.130, 19.020 ,  0.009949999977834523
  
327808.31506, 3,  -5.893,  7.579,  3.100, 4,   0.766, -1.062, -0.245, 5,   3.924,  8.130, 19.020 ,  0.01006000000052154
  
327808.32501, 3,  -5.643,  7.512,  3.533, 4,   0.692, -1.142,  0.007, 5,   3.987,  8.743, 18.485 ,  0.009949999977834523
  
327808.33501, 3,  -4.969,  8.212,  3.958, 4,   0.683, -1.063,  0.265, 5,   3.987,  8.743, 18.485 ,  0.010000000009313226
  
327808.34502, 3,  -4.190,  9.079,  4.141, 4,   0.731, -0.898,  0.477, 5,   5.311,  8.752, 17.964 ,  0.010010000027250499
  
327808.35506, 3,  -3.366,  9.489,  4.023, 4,   0.813, -0.626,  0.579, 5,   5.311,  8.752, 17.964 ,  0.010039999964646995
  
327808.36500, 3,  -2.838,  9.396,  3.509, 4,   0.926, -0.315,  0.578, 5,   4.536,  9.006, 19.121 ,  0.00994000001810491
  
327808.37505, 3,  -2.653,  8.836,  2.468, 4,   1.085,  0.040,  0.508, 5,   4.536,  9.006, 19.121 ,  0.010049999982584268
  
327808.38500, 3,  -2.707,  8.352,  1.397, 4,   1.141,  0.461,  0.474, 5,   5.380,  9.804, 16.631 ,  0.009950000036042184
  
327808.39501, 3,  -2.962,  8.169,  0.514, 4,   1.112,  0.561,  0.473, 5,   5.380,  9.804, 16.631 ,  0.010009999969042838
  
327808.40500, 3,  -3.317,  8.085,  0.075, 4,   1.001,  0.552,  0.434, 5,   5.599, 10.342, 18.350 ,  0.009990000049583614
  
327808.41501, 3,  -3.624,  7.962,  0.065, 4,   0.796,  0.484,  0.334, 5,   5.599, 10.342, 18.350 ,  0.010009999969042838
  
327808.42501, 3,  -3.822,  7.714,  0.362, 4,   0.464,  0.434,  0.180, 5,   4.403, 10.164, 17.549 ,  0.010000000009313226
  
327808.43501, 3,  -3.840,  7.434,  0.790, 4,   0.004,  0.423, -0.002, 5,   4.403, 10.164, 17.549 ,  0.010000000009313226
  
327808.44502, 3,  -3.675,  6.984,  1.337, 4,  -0.533,  0.406, -0.177, 5,   3.903,  9.968, 17.847 ,  0.010009999969042838
  
327808.45502, 3,  -3.438,  6.456,  1.693, 4,  -1.024,  0.408, -0.261, 5,   3.903,  9.968, 17.847 ,  0.010000000009313226
  
327808.46500, 3,  -3.232,  6.117,  1.705, 4,  -1.323,  0.354, -0.196, 5,   4.164,  9.655, 17.354 ,  0.009980000031646341
  
327808.47501, 3,  -3.043,  6.200,  1.602, 4,  -1.379,  0.171,  0.002, 5,   4.164,  9.655, 17.354 ,  0.010009999969042838
  
327808.48501, 3,  -2.812,  6.876,  1.975, 4,  -1.189, -0.191,  0.272, 5,   4.169,  9.601, 17.406 ,  0.010000000009313226
  
327808.49501, 3,  -2.952,  7.418,  2.830, 4,  -0.847, -0.594,  0.500, 5,   4.169,  9.601, 17.406 ,  0.010000000009313226
  
327808.50500, 3,  -3.237,  7.307,  4.130, 4,  -0.466, -0.878,  0.638, 5,   4.806,  9.668, 19.252 ,  0.009989999991375953
  
327808.51501, 3,  -3.648,  6.916,  5.465, 4,  -0.178, -0.966,  0.705, 5,   4.806,  9.668, 19.252 ,  0.010009999969042838
  
327808.52500, 3,  -4.025,  6.571,  6.389, 4,  -0.063, -0.829,  0.747, 5,   5.328,  9.133, 17.773 ,  0.009990000049583614
  
327808.53501, 3,  -4.173,  6.225,  6.997, 4,  -0.085, -0.539,  0.780, 5,   5.328,  9.133, 17.773 ,  0.010009999969042838
  
327808.54505, 3,  -4.033,  5.935,  7.192, 4,  -0.225, -0.161,  0.821, 5,   5.339,  8.695, 17.581 ,  0.010040000022854656
  
327808.55502, 3,  -3.683,  5.911,  6.806, 4,  -0.464,  0.218,  0.884, 5,   5.339,  8.695, 17.581 ,  0.009970000013709068
  
327808.56500, 3,  -2.841,  6.585,  6.128, 4,  -0.743,  0.435,  0.981, 5,   5.289,  9.159, 19.046 ,  0.00997999997343868
  
327808.57501, 3,  -1.937,  7.912,  5.677, 4,  -0.963,  0.370,  1.088, 5,   5.289,  9.159, 19.046 ,  0.010009999969042838
  
327808.58500, 3,  -1.551,  8.739,  5.456, 4,  -0.992,  0.125,  1.175, 5,   5.286,  7.952, 18.183 ,  0.009990000049583614
  
327808.59501, 3,  -1.505,  8.945,  5.593, 4,  -0.812, -0.148,  1.243, 5,   5.286,  7.952, 18.183 ,  0.010009999969042838
  
327808.60500, 3,  -1.681,  9.035,  6.006, 4,  -0.493, -0.329,  1.281, 5,   4.904,  8.073, 18.437 ,  0.009989999991375953
  
327808.61501, 3,  -1.791,  9.109,  6.700, 4,  -0.148, -0.352,  1.291, 5,   4.904,  8.073, 18.437 ,  0.010010000027250499
  
327808.62500, 3,  -1.735,  9.219,  7.214, 4,   0.085, -0.203,  1.240, 5,   5.441,  7.989, 18.302 ,  0.009989999991375953
  
327808.63501, 3,  -1.687,  9.576,  7.493, 4,   0.105, -0.004,  1.119, 5,   5.441,  7.989, 18.302 ,  0.010010000027250499
  
327808.64500, 3,  -1.597,  9.815,  7.835, 4,  -0.084,  0.183,  0.929, 5,   5.518,  7.968, 19.052 ,  0.009989999991375953
  
327808.65502, 3,  -1.525,  9.768,  8.095, 4,  -0.429,  0.333,  0.736, 5,   5.518,  7.968, 19.052 ,  0.01001999998698011
  
327808.66500, 3,  -1.184,  9.858,  8.296, 4,  -0.804,  0.442,  0.583, 5,   5.165,  7.863, 18.984 ,  0.00997999997343868
  
327808.67501, 3,  -1.126,  9.815,  8.209, 4,  -1.054,  0.522,  0.474, 5,   5.165,  7.863, 18.984 ,  0.010010000027250499
  
327808.68500, 3,  -1.216,  9.601,  8.034, 4,  -1.093,  0.585,  0.446, 5,   5.236,  7.851, 18.503 ,  0.009989999991375953
  
327808.69501, 3,  -1.268,  9.078,  7.888, 4,  -0.955,  0.653,  0.473, 5,   5.236,  7.851, 18.503 ,  0.010010000027250499
  
327808.70500, 3,  -1.347,  8.455,  7.562, 4,  -0.707,  0.753,  0.533, 5,   4.890,  7.972, 18.831 ,  0.009989999991375953
  
327808.71501, 3,  -1.391,  7.942,  7.144, 4,  -0.435,  0.825,  0.657, 5,   4.890,  7.972, 18.831 ,  0.010009999969042838
  
327808.72500, 3,  -1.263,  7.588,  6.816, 4,  -0.176,  0.859,  0.816, 5,   5.100,  8.200, 18.700 ,  0.009989999991375953
  
327808.73501, 3,  -1.129,  7.394,  6.495, 4,   0.018,  0.881,  1.044, 5,   5.100,  8.200, 18.700 ,  0.010010000027250499
  
327808.74501, 3,  -0.939,  7.399,  6.208, 4,   0.155,  0.844,  1.182, 5,   5.300,  8.300, 18.700 ,  0.010000000009313226
  
327808.75502, 3,  -0.779,  7.414,  6.011, 4,   0.155,  0.792,  1.294, 5,   5.300,  8.300, 18.700 ,  0.010009999969042838
  
327808.76500, 3,  -0.542,  7.398,  5.830, 4,   0.139,  0.737,  1.376, 5,   5.400,  8.400, 18.600 ,  0.009980000031646341
  
327808.77506, 3,   0.239,  7.305,  5.930, 4,   0.122,  0.681,  1.419, 5,   5.400,  8.400, 18.600 ,  0.01006000000052154
  
327808.78500, 3,   0.601,  7.483,  6.206, 4,   0.110,  0.642,  1.464, 5,   5.500,  8.500, 18.500 ,  0.00993999995989725
  
327808.79501, 3,   0.759,  7.633,  6.278, 4,   0.097,  0.645,  1.487, 5,   5.500,  8.500, 18.500 ,  0.010010000027250499
  
327808.80501, 3,   0.906,  7.697,  6.048, 4,   0.086,  0.715,  1.480, 5,   5.600,  8.500, 18.400 ,  0.010000000009313226
  
327808.81501, 3,   0.934,  7.537,  5.867, 4,   0.077,  0.750,  1.457, 5,   5.600,  8.500, 18.400 ,  0.010000000009313226
  
327808.82500, 3,   1.080,  7.252,  5.752, 4,   0.096,  0.731,  1.426, 5,   5.700,  8.500, 18.400 ,  0.009989999991375953
  
327808.83506, 3,   1.408,  7.008,  5.667, 4,   0.153,  0.712,  1.386, 5,   5.700,  8.500, 18.400 ,  0.01006000000052154
  
327808.84501, 3,   1.765,  7.049,  5.766, 4,   0.235,  0.686,  1.353, 5,   5.700,  8.500, 18.300 ,  0.009949999977834523
  
327808.85506, 3,   2.009,  7.521,  6.203, 4,   0.298,  0.638,  1.327, 5,   5.700,  8.500, 18.300 ,  0.010049999982584268
  
327808.86500, 3,   2.079,  8.167,  6.853, 4,   0.320,  0.566,  1.290, 5,   5.800,  8.500, 18.300 ,  0.00994000001810491
  
327808.87502, 3,   2.004,  8.515,  7.450, 4,   0.320,  0.574,  1.207, 5,   5.800,  8.500, 18.300 ,  0.01001999998698011
  
327808.88500, 3,   1.914,  8.266,  7.472, 4,   0.314,  0.741,  1.048, 5,   5.700,  8.400, 18.300 ,  0.009980000031646341
  
327808.89501, 3,   1.790,  7.450,  7.033, 4,   0.314,  1.030,  0.853, 5,   5.700,  8.400, 18.300 ,  0.010009999969042838
  
327808.90500, 3,   1.714,  6.596,  6.403, 4,   0.312,  1.304,  0.675, 5,   5.700,  8.300, 18.300 ,  0.009990000049583614
  
327808.91506, 3,   1.598,  6.108,  5.793, 4,   0.287,  1.469,  0.573, 5,   5.700,  8.300, 18.300 ,  0.01006000000052154
  
327808.92500, 3,   1.607,  6.017,  5.594, 4,   0.230,  1.487,  0.555, 5,   5.700,  8.300, 18.400 ,  0.00993999995989725
  
327808.93501, 3,   1.569,  6.223,  5.816, 4,   0.162,  1.382,  0.590, 5,   5.700,  8.300, 18.400 ,  0.010010000027250499
  
327808.94501, 3,   1.626,  6.418,  6.197, 4,   0.096,  1.255,  0.643, 5,   5.600,  8.200, 18.400 ,  0.010000000009313226
  
327808.95501, 3,   1.723,  6.257,  6.325, 4,   0.091,  1.224,  0.675, 5,   5.600,  8.200, 18.400 ,  0.009999999951105565
  
327808.96500, 3,   1.779,  5.991,  6.183, 4,   0.158,  1.306,  0.684, 5,   5.600,  8.100, 18.400 ,  0.009990000049583614
  
327808.97506, 3,   1.811,  5.646,  5.826, 4,   0.257,  1.407,  0.704, 5,   5.600,  8.100, 18.400 ,  0.01006000000052154
  
327808.98500, 3,   1.840,  5.470,  5.467, 4,   0.354,  1.492,  0.748, 5,   5.500,  7.900, 18.500 ,  0.00993999995989725
  
327808.99501, 3,   1.891,  5.584,  5.246, 4,   0.405,  1.506,  0.816, 5,   5.500,  7.900, 18.500 ,  0.010010000027250499
  
327809.00500, 3,   2.083,  5.921,  5.278, 4,   0.389,  1.449,  0.888, 5,   5.400,  7.800, 18.600 ,  0.009989999991375953
  
327809.01505, 3,   2.319,  6.346,  5.701, 4,   0.321,  1.332,  0.960, 5,   5.400,  7.800, 18.600 ,  0.010049999982584268
  
327809.02500, 3,   2.537,  6.747,  6.205, 4,   0.241,  1.214,  1.001, 5,   5.300,  7.600, 18.700 ,  0.009950000036042184
  
327809.03506, 3,   2.875,  7.044,  6.625, 4,   0.180,  1.185,  0.987, 5,   5.300,  7.600, 18.700 ,  0.01006000000052154
  
327809.04501, 3,   3.209,  7.066,  7.089, 4,   0.144,  1.221,  0.931, 5,   5.200,  7.500, 18.800 ,  0.009949999977834523
  
327809.05502, 3,   3.506,  6.719,  7.348, 4,   0.128,  1.318,  0.861, 5,   5.200,  7.500, 18.800 ,  0.010010000027250499
  
327809.06500, 3,   3.634,  6.231,  7.276, 4,   0.135,  1.506,  0.793, 5,   5.100,  7.300, 18.900 ,  0.00997999997343868
  
327809.07501, 3,   3.607,  5.804,  6.715, 4,   0.170,  1.729,  0.768, 5,   5.100,  7.300, 18.900 ,  0.010009999969042838
  
327809.08500, 3,   3.539,  5.744,  5.996, 4,   0.236,  1.918,  0.797, 5,   4.900,  7.100, 19.100 ,  0.009990000049583614
  
327809.09501, 3,   3.633,  6.097,  5.592, 4,   0.317,  1.993,  0.897, 5,   4.900,  7.100, 19.100 ,  0.010009999969042838
  
327809.10500, 3,   3.935,  6.669,  5.692, 4,   0.432,  1.857,  1.038, 5,   4.800,  7.000, 19.100 ,  0.009989999991375953
  
327809.11501, 3,   4.353,  7.217,  6.188, 4,   0.474,  1.736,  1.064, 5,   4.800,  7.000, 19.100 ,  0.010010000027250499
  
327809.12500, 3,   4.638,  7.588,  6.577, 4,   0.474,  1.709,  1.017, 5,   4.500,  6.900, 19.200 ,  0.009989999991375953
  
327809.13505, 3,   4.884,  7.852,  6.655, 4,   0.455,  1.789,  0.913, 5,   4.500,  6.900, 19.200 ,  0.010049999982584268
  
327809.14501, 3,   4.888,  7.834,  6.470, 4,   0.423,  1.916,  0.765, 5,   4.300,  6.800, 19.300 ,  0.009959999995771796
  
327809.15506, 3,   4.772,  7.593,  6.157, 4,   0.373,  2.034,  0.612, 5,   4.300,  6.800, 19.300 ,  0.010050000040791929
  
327809.16501, 3,   4.760,  7.387,  6.114, 4,   0.293,  2.047,  0.503, 5,   4.000,  6.700, 19.400 ,  0.009949999977834523
  
327809.17502, 3,   4.785,  7.327,  6.414, 4,   0.189,  1.993,  0.441, 5,   4.000,  6.700, 19.400 ,  0.010010000027250499
  
327809.18500, 3,   4.824,  7.393,  6.839, 4,   0.094,  1.971,  0.394, 5,   3.800,  6.600, 19.500 ,  0.00997999997343868
  
327809.19501, 3,   4.870,  7.468,  7.196, 4,   0.029,  2.015,  0.340, 5,   3.800,  6.600, 19.500 ,  0.010010000027250499
  
327809.20500, 3,   4.944,  7.475,  7.263, 4,   0.004,  2.108,  0.282, 5,   3.500,  6.500, 19.700 ,  0.009989999991375953
  
327809.21501, 3,   4.887,  7.385,  7.254, 4,   0.025,  2.193,  0.227, 5,   3.500,  6.500, 19.700 ,  0.010009999969042838
  
327809.22500, 3,   4.719,  6.949,  7.057, 4,   0.084,  2.279,  0.171, 5,   2.411,  6.453, 19.937 ,  0.009989999991375953
  
327809.23507, 3,   4.517,  6.420,  6.886, 4,   0.152,  2.337,  0.145, 5,   2.411,  6.453, 19.937 ,  0.010070000018458813
  
327809.24500, 3,   4.249,  6.061,  6.774, 4,   0.185,  2.324,  0.182, 5,   1.060,  6.255, 19.703 ,  0.009930000000167638
  
327809.25501, 3,   4.142,  5.982,  6.767, 4,   0.177,  2.253,  0.272, 5,   1.060,  6.255, 19.703 ,  0.010010000027250499
  
327809.26499, 3,   4.174,  6.087,  7.142, 4,   0.149,  2.105,  0.404, 5,  -0.306,  6.365, 19.946 ,  0.00997999997343868
  
327809.27500, 3,   4.355,  6.209,  7.599, 4,   0.149,  1.971,  0.540, 5,  -0.306,  6.365, 19.946 ,  0.010010000027250499
  
327809.28499, 3,   4.660,  6.336,  8.040, 4,   0.194,  1.899,  0.656, 5,  -1.181,  6.382, 19.803 ,  0.009989999991375953
  
327809.29501, 3,   4.945,  6.563,  8.478, 4,   0.295,  1.905,  0.726, 5,  -1.181,  6.382, 19.803 ,  0.01001999998698011
  
327809.30500, 3,   5.213,  6.833,  8.783, 4,   0.417,  2.005,  0.745, 5,  -2.211,  6.562, 19.219 ,  0.009989999991375953
  
327809.31501, 3,   5.350,  6.983,  8.668, 4,   0.524,  2.194,  0.742, 5,  -2.211,  6.562, 19.219 ,  0.010010000027250499
  
327809.32501, 3,   5.319,  6.924,  8.114, 4,   0.606,  2.398,  0.728, 5,  -3.005,  6.753, 19.457 ,  0.009999999951105565
  
327809.33501, 3,   5.385,  6.804,  7.463, 4,   0.676,  2.510,  0.723, 5,  -3.005,  6.753, 19.457 ,  0.010000000009313226
  
327809.34500, 3,   5.428,  7.063,  6.967, 4,   0.733,  2.500,  0.744, 5,  -4.552,  6.890, 19.234 ,  0.009989999991375953
  
327809.35502, 3,   5.636,  7.483,  6.946, 4,   0.763,  2.375,  0.738, 5,  -4.552,  6.890, 19.234 ,  0.010020000045187771
  
327809.36500, 3,   5.947,  7.861,  7.386, 4,   0.762,  2.222,  0.675, 5,  -6.104,  7.147, 19.161 ,  0.00997999997343868
  
327809.37505, 3,   6.085,  8.300,  8.256, 4,   0.695,  2.108,  0.560, 5,  -6.104,  7.147, 19.161 ,  0.010049999982584268
  
327809.38501, 3,   5.754,  8.532,  8.759, 4,   0.567,  2.166,  0.400, 5,  -6.413,  7.901, 18.273 ,  0.009960000053979456
  
327809.39501, 3,   5.383,  7.866,  7.955, 4,   0.445,  2.484,  0.224, 5,  -6.413,  7.901, 18.273 ,  0.009999999951105565
  
327809.40500, 3,   5.048,  6.821,  6.789, 4,   0.391,  2.720,  0.134, 5,  -8.120,  7.421, 17.960 ,  0.009990000049583614
  
327809.41501, 3,   4.888,  5.976,  5.916, 4,   0.395,  2.729,  0.168, 5,  -8.120,  7.421, 17.960 ,  0.010009999969042838
  
327809.42501, 3,   4.842,  5.817,  5.543, 4,   0.440,  2.552,  0.304, 5,  -8.331,  8.090, 17.642 ,  0.010000000009313226
  
